Datum;Zuletzt;Eröffn.;Hoch;Tief;Vol.;Veränderung
03.05.13;8122,29;7972,28;8130,16;7957,36;134,55M;0,02
02.05.13;7961,71;7905,35;8005,83;7896,99;142,87M;0,01
30.04.13;7913,71;7928,42;7965,9;7893,08;119,77M;0,01
29.04.13;7873,5;7834,02;7873,5;7823,24;79,20M;0,01
26.04.13;7814,76;7835,59;7840,47;7767,61;94,49M;0
25.04.13;7832,86;7766,61;7838,31;7741,98;92,93M;0,01
24.04.13;7759,03;7656,76;7767,36;7656,22;117,92M;0,01
23.04.13;7658,21;7477,03;7664,22;7442,36;184,06M;0,02
22.04.13;7478,11;7516,06;7538,22;7437,52;153,70M;0
19.04.13;7459,96;7490,11;7531,09;7418,36;178,32M;0
18.04.13;7473,73;7519,67;7556,55;7436,78;140,26M;0
17.04.13;7503,03;7719,56;7722,46;7473,07;161,07M;-0,02
16.04.13;7682,58;7680,78;7739,66;7639,43;139,71M;0
15.04.13;7712,63;7740,54;7773,11;7651,58;118,15M;0
12.04.13;7744,77;7831,87;7838,53;7726,13;121,69M;-0,02
11.04.13;7871,63;7799,31;7885,45;7786,75;126,50M;0,01
10.04.13;7810,63;7664,16;7822,12;7660,2;158,66M;0,02
09.04.13;7637,51;7704,35;7723,2;7608,04;120,78M;0
08.04.13;7662,64;7669,04;7698,47;7645,56;85,36M;0
05.04.13;7658,75;7820,69;7825,28;7632,42;144,76M;-0,02
04.04.13;7817,39;7902,86;7927,93;7803,89;145,00M;-0,01
03.04.13;7874,75;7926,88;7953,15;7869,81;103,69M;-0,01
02.04.13;7943,87;7806,12;7949,2;7805,92;116,77M;0,02
28.03.13;7795,31;7791,14;7842,58;7778,02;128,18M;0
27.03.13;7789,09;7905,96;7916,76;7750,38;146,70M;-0,01
26.03.13;7879,67;7889,15;7912,52;7859,27;115,37M;0
25.03.13;7870,9;7988,27;8030,76;7847,97;157,51M;-0,01
22.03.13;7911,35;7917,64;7953,93;7876,36;131,99M;0
21.03.13;7932,51;7989,59;7999,34;7887,67;159,85M;-0,01
20.03.13;8001,97;7995,59;8030,46;7972,21;122,11M;0,01
19.03.13;7947,79;7980,54;8000,97;7919,45;154,90M;-0,01
18.03.13;8010,7;7924,04;8020,91;7901,94;130,36M;0
15.03.13;8042,85;8074,03;8074,47;7996,95;311,60M;0
14.03.13;8058,37;8013,25;8060,26;8011,22;280,67M;0,01
13.03.13;7970,91;7964,77;7978,84;7942,37;368,77M;0
12.03.13;7966,12;7970,83;7999,5;7933,94;175,95M;0
11.03.13;7984,29;7967,46;7989,21;7954,58;82,98M;0
08.03.13;7986,47;7970,66;8015,07;7962,28;134,78M;0,01
07.03.13;7939,77;7934,19;7956,26;7911,56;98,78M;0
06.03.13;7919,33;7907,39;7977,64;7898,04;124,63M;0,01
05.03.13;7870,31;7779,62;7883,6;7772,33;137,28M;0,02
04.03.13;7691,68;7654,67;7708,88;7637,32;83,89M;0
01.03.13;7708,16;7735,35;7767,67;7627,99;131,32M;0
28.02.13;7741,7;7712,2;7753,39;7691,81;126,36M;0,01
27.02.13;7675,83;7641,84;7679,44;7565,78;117,57M;0,01
26.02.13;7597,11;7682,24;7683,96;7589,32;171,52M;-0,02
25.02.13;7773,19;7731,8;7860,57;7726,4;182,46M;0,01
22.02.13;7661,91;7619,81;7681,12;7607,26;148,92M;0,01
21.02.13;7583,57;7681,61;7688,44;7561,84;156,41M;-0,02
20.02.13;7728,9;7747,21;7784,64;7709,48;135,41M;0
19.02.13;7752,45;7614,1;7762,9;7611,6;131,08M;0,02
18.02.13;7628,73;7591,08;7629,78;7568,16;91,57M;0
15.02.13;7593,51;7636,26;7649,5;7588,57;185,14M;0
14.02.13;7631,19;7697,89;7729,36;7607,48;113,78M;-0,01
13.02.13;7711,89;7678,48;7737,41;7650,29;97,75M;0,01
12.02.13;7660,19;7619,12;7661,97;7593,66;118,83M;0
11.02.13;7633,74;7627,72;7676,82;7597,61;103,66M;0
08.02.13;7652,14;7607,57;7655,31;7577,34;123,64M;0,01
07.02.13;7590,85;7581,37;7661,31;7565,32;144,80M;0
06.02.13;7581,18;7665,88;7694,42;7537,29;152,98M;-0,01
05.02.13;7664,66;7643,54;7677,14;7622,3;179,59M;0
04.02.13;7638,23;7822,54;7837,64;7637,68;197,22M;-0,02
01.02.13;7833,39;7792,59;7853,37;7784,97;128,95M;0,01
31.01.13;7776,05;7800,45;7812,34;7765,2;171,42M;0
30.01.13;7811,31;7855,68;7863,35;7775,03;129,32M;0
29.01.13;7848,57;7841,96;7857,14;7800,12;114,47M;0
28.01.13;7833;7859,83;7871,79;7831,72;88,20M;0
25.01.13;7857,97;7746,78;7865,16;7743,19;120,20M;0,01
24.01.13;7748,13;7700,53;7753,3;7661,96;129,65M;0,01
23.01.13;7707,54;7702,92;7731,63;7684,84;123,89M;0
22.01.13;7696,21;7741,88;7746,91;7634,26;143,51M;-0,01
21.01.13;7748,86;7727,77;7749,82;7719,02;71,75M;0,01
18.01.13;7702,23;7747,13;7753,49;7702,23;133,35M;0
17.01.13;7735,46;7677,28;7764,03;7662,43;110,87M;0,01
16.01.13;7691,13;7661,61;7694,8;7643,14;108,71M;0
15.01.13;7675,91;7704,05;7735,21;7635,88;138,58M;-0,01
14.01.13;7729,52;7737,61;7785,82;7702,36;41,22M;0
11.01.13;7715,53;7725,93;7731,45;7683,92;174,96M;0
10.01.13;7708,47;7732,14;7773,69;7685,08;176,13M;0
09.01.13;7720,47;7713,57;7734,78;7688,55;158,33M;0
08.01.13;7695,83;7710,7;7754,38;7683,48;130,43M;0
07.01.13;7732,66;7760,01;7767,55;7713,42;151,70M;-0,01
04.01.13;7776,37;7740,99;7779,67;7727,55;101,58M;0
03.01.13;7756,44;7762,13;7777,02;7737,98;86,17M;0
02.01.13;7778,78;7689,46;7789,94;7689,46;140,35M;0,02
28.12.12;7612,39;7649,89;7665,68;7602,89;48,12M;-0,01
27.12.12;7655,88;7652,27;7676,5;7640,3;64,57M;0
21.12.12;7636,23;7632,41;7653,73;7596,64;208,16M;0
20.12.12;7672,1;7642,99;7675,45;7635,39;102,03M;0
19.12.12;7668,5;7675,33;7682,9;7655,71;128,89M;0
18.12.12;7653,58;7634,28;7667,91;7626,25;127,20M;0,01
17.12.12;7604,94;7604,16;7627,14;7564,07;89,70M;0
14.12.12;7596,47;7599,03;7619,26;7571,16;93,63M;0
13.12.12;7581,98;7618,62;7618,62;7561,96;119,24M;0
12.12.12;7614,79;7595,2;7626,4;7590,18;118,11M;0
11.12.12;7589,75;7529,24;7596,9;7518,74;111,33M;0,01
10.12.12;7530,92;7484,95;7536,6;7457,4;101,72M;0
07.12.12;7517,8;7539,78;7553,05;7487,64;129,90M;0
06.12.12;7534,54;7469,54;7554,51;7461,19;138,74M;0,01
05.12.12;7454,55;7480,59;7482,28;7428,7;125,61M;0
04.12.12;7435,12;7428,13;7466,25;7417,3;96,65M;0
03.12.12;7435,21;7427,41;7487,89;7419,3;100,56M;0
30.11.12;7405,5;7399,09;7442,6;7398,22;104,67M;0
29.11.12;7400,96;7382,55;7416,52;7377,09;121,11M;0,01
28.11.12;7343,41;7317,49;7351,48;7265,44;98,24M;0
27.11.12;7332,33;7343,01;7361,55;7307,3;117,19M;0,01
26.11.12;7292,03;7286,69;7312,86;7273,57;83,95M;0
23.11.12;7309,13;7258,33;7311,55;7219,55;104,51M;0,01
22.11.12;7244,99;7210,46;7253,02;7205,2;126,77M;0,01
21.11.12;7184,71;7148,91;7194,79;7139,99;98,22M;0
20.11.12;7172,99;7098,13;7186,61;7092,23;109,24M;0,01
19.11.12;7123,84;7020,23;7130,87;7007,21;137,51M;0,02
16.11.12;6950,53;7045,63;7059,83;6950,53;189,84M;-0,01
15.11.12;7043,42;7064,99;7079,22;7021,62;138,53M;-0,01
14.11.12;7101,92;7156,34;7182,81;7084,63;146,56M;-0,01
13.11.12;7169,12;7131,6;7185,29;7074,87;185,56M;0
12.11.12;7168,76;7164,68;7196;7138,17;118,85M;0
09.11.12;7163,5;7220,69;7222,87;7064,34;204,08M;-0,01
08.11.12;7204,96;7260,35;7287;7184,18;188,73M;0
07.11.12;7232,83;7425,08;7434,96;7226,6;174,47M;-0,02
06.11.12;7377,76;7336,46;7388,98;7319,73;107,33M;0,01
05.11.12;7326,47;7320,98;7337,47;7304,45;78,95M;-0,01
02.11.12;7363,85;7336,52;7391,04;7314,68;137,46M;0
01.11.12;7335,67;7255,3;7356,18;7255,11;90,00M;0,01
31.10.12;7260,63;7305,07;7347,51;7260,63;124,99M;0
30.10.12;7284,4;7239,69;7292,83;7239,04;86,88M;0,01
29.10.12;7203,16;7205,05;7225,32;7171,96;70,91M;0
26.10.12;7231,85;7161,73;7257,37;7147,51;97,03M;0
25.10.12;7200,23;7203,12;7256,22;7181,45;110,26M;0
24.10.12;7192,85;7202,03;7216,13;7120,68;135,67M;0
23.10.12;7173,69;7339,16;7343,6;7153,8;127,31M;-0,02
22.10.12;7328,05;7372,36;7390,1;7313,24;100,70M;-0,01
19.10.12;7380,64;7413,69;7430,12;7363,5;178,61M;-0,01
18.10.12;7437,23;7401,41;7447,81;7389,01;145,42M;0,01
17.10.12;7394,55;7381,08;7399,99;7367,59;129,16M;0
16.10.12;7376,27;7309,08;7387,78;7293,9;132,65M;0,02
15.10.12;7261,25;7237,4;7302,23;7237,4;128,06M;0
12.10.12;7232,49;7260,57;7291,24;7232,42;124,91M;-0,01
11.10.12;7281,7;7192,75;7305,46;7182,31;128,55M;0,01
10.10.12;7205,23;7219,46;7245,17;7201,09;86,65M;0
09.10.12;7234,53;7306,33;7308,13;7221,5;100,58M;-0,01
08.10.12;7291,21;7340,39;7341,28;7286,24;121,13M;-0,01
05.10.12;7397,87;7327,7;7409,78;7312,79;115,17M;0,01
04.10.12;7305,21;7368,21;7374,86;7283,48;129,88M;0
03.10.12;7322,08;7283,26;7339,33;7272,06;99,33M;0
02.10.12;7305,86;7278,13;7373,15;7266,11;133,88M;0
01.10.12;7326,73;7227,81;7339,2;7225,29;126,10M;0,02
28.09.12;7216,15;7330,61;7337,17;7215,95;147,38M;-0,01
27.09.12;7290,02;7313,15;7324,97;7268,69;153,89M;0
26.09.12;7276,51;7362,98;7362,98;7255,77;183,91M;-0,02
25.09.12;7425,11;7406,22;7438,89;7369,39;137,22M;0
24.09.12;7413,16;7419,65;7440,49;7388,2;127,43M;-0,01
21.09.12;7451,62;7409,34;7478,53;7391,06;277,45M;0,01
20.09.12;7389,49;7322,62;7390,46;7313,14;189,99M;0
19.09.12;7390,76;7387,18;7396,12;7326,24;147,35M;0,01
18.09.12;7347,69;7350,09;7375;7304,25;173,48M;-0,01
17.09.12;7403,69;7390,29;7414,22;7382,47;157,75M;0
14.09.12;7412,13;7397,98;7446,47;7388,79;217,51M;0,01
13.09.12;7310,32;7341,78;7353,22;7280,23;142,29M;0
12.09.12;7343,53;7331,58;7410,36;7307,48;295,64M;0
11.09.12;7310,11;7197,2;7313,48;7186,63;171,05M;0,01
10.09.12;7213,7;7207,96;7233,92;7203,65;156,72M;0
07.09.12;7214,5;7183,92;7248,51;7182,6;256,35M;0,01
06.09.12;7167,33;6984,31;7172,32;6977,86;199,50M;0,03
05.09.12;6964,69;6941,66;7003,53;6892,86;106,81M;0
04.09.12;6932,58;7012,99;7015,71;6920;88,15M;-0,01
03.09.12;7014,83;6946,61;7016,31;6944,25;85,29M;0,01
31.08.12;6970,79;6897,73;7011,45;6889,79;119,11M;0,01
30.08.12;6895,49;6962,29;6978,5;6871;108,24M;-0,02
29.08.12;7010,57;7003,02;7029,8;6945,71;68,94M;0
28.08.12;7002,68;7004,05;7031,16;6976,01;85,89M;-0,01
27.08.12;7047,45;6960,02;7049,48;6946,08;87,03M;0,01
24.08.12;6971,07;6957,6;6990,07;6885,98;93,80M;0
23.08.12;6949,57;7065,99;7080,74;6923,07;130,44M;-0,01
22.08.12;7017,75;7048,3;7051,77;7005,26;124,00M;-0,01
21.08.12;7089,32;7048,79;7105,43;7041,73;112,59M;0,01
20.08.12;7033,68;7037,02;7086,22;7008,97;108,63M;0
17.08.12;7040,88;7011,37;7041,11;7000,85;164,03M;0,01
16.08.12;6996,29;6958,39;7001,4;6929,43;115,10M;0,01
15.08.12;6946,8;6953,01;6972,64;6910,39;76,01M;0
14.08.12;6974,39;6965,04;6995,03;6939,5;91,38M;0,01
13.08.12;6909,68;6935,51;6976,31;6882,03;107,66M;-0,01
10.08.12;6944,56;6927,71;6955,38;6891,9;142,18M;0
09.08.12;6964,99;6979,41;6989,15;6891,49;169,14M;0
08.08.12;6966,15;6944,89;6966,15;6907,29;121,07M;0
07.08.12;6967,95;6909,28;6979,63;6902,86;132,94M;0,01
06.08.12;6918,72;6845,88;6943,32;6845,88;118,90M;0,01
03.08.12;6865,66;6626,3;6876,74;6621,36;176,77M;0,04
02.08.12;6606,09;6756,16;6855,71;6596,21;237,75M;-0,02
01.08.12;6754,46;6775,99;6800,1;6735,89;112,33M;0
31.07.12;6772,26;6780,62;6835,19;6756,18;155,52M;0
30.07.12;6774,06;6729,19;6796,61;6703,26;138,64M;0,01
27.07.12;6689,4;6605,42;6690,43;6513,97;147,76M;0,02
26.07.12;6582,96;6393,2;6595,58;6324,53;192,52M;0,03
25.07.12;6406,52;6387,84;6475,33;6375,15;115,69M;0
24.07.12;6390,41;6420,82;6456;6378;127,06M;0
23.07.12;6419,33;6561,87;6572,11;6371,15;217,16M;-0,03
20.07.12;6630,02;6741,9;6775,74;6620,72;180,46M;-0,02
19.07.12;6758,39;6706,99;6773,5;6698,87;151,17M;0,01
18.07.12;6684,42;6601,71;6690,66;6578,86;122,36M;0,02
17.07.12;6577,64;6583,77;6610,81;6542,89;109,10M;0
16.07.12;6565,72;6550,95;6577,06;6511,18;99,84M;0
13.07.12;6557,1;6446,22;6557,1;6436,09;144,69M;0,02
12.07.12;6419,35;6410,94;6448,22;6366,77;148,46M;-0,01
11.07.12;6453,85;6413,17;6496,53;6399,4;112,36M;0
10.07.12;6438,33;6397,46;6491,4;6349,62;128,39M;0,01
09.07.12;6387,57;6408,64;6420,78;6375,69;117,90M;0
06.07.12;6410,11;6508,22;6533,79;6407,84;151,53M;-0,02
05.07.12;6535,56;6561,77;6641,86;6475,92;180,05M;0
04.07.12;6564,8;6564,3;6573,86;6525,51;102,26M;0
03.07.12;6578,21;6508,33;6578,21;6505,39;141,68M;0,01
02.07.12;6496,08;6405,39;6520,4;6390,55;162,08M;0,01
29.06.12;6416,28;6296,74;6416,28;6261,74;223,08M;0,04
28.06.12;6149,91;6232,12;6240,09;6096,94;245,95M;-0,01
27.06.12;6228,99;6155,91;6230,51;6131,3;132,28M;0,02
26.06.12;6136,69;6157,84;6165,28;6109,93;149,24M;0
25.06.12;6132,39;6229,43;6229,43;6118,72;136,47M;-0,02
22.06.12;6263,25;6273,1;6318,06;6256,34;131,81M;-0,01
21.06.12;6343,13;6357,25;6427,49;6331,79;150,67M;-0,01
20.06.12;6392,13;6364,06;6402,21;6333,97;119,37M;0
19.06.12;6363,36;6254,77;6375,27;6233,25;135,67M;0,02
18.06.12;6248,2;6304,77;6316,14;6221,87;176,32M;0
15.06.12;6229,41;6164,56;6251,59;6158,78;320,68M;0,01
14.06.12;6138,61;6146,92;6167,49;6078,22;143,57M;0
13.06.12;6152,49;6183,8;6221,36;6093,61;131,92M;0
12.06.12;6161,24;6141,92;6211,14;6083,81;148,39M;0
11.06.12;6141,05;6255,65;6287,54;6130,28;159,99M;0
08.06.12;6130,82;6082,63;6144,76;6053,95;123,39M;0
07.06.12;6144,22;6117,76;6230,22;6099,08;173,94M;0,01
06.06.12;6093,99;6028,36;6102,42;5996,41;154,20M;0,02
05.06.12;5969,4;5999,86;6011,56;5914,43;117,54M;0
04.06.12;5978,23;5976,46;6030,81;5942,38;111,33M;-0,01
01.06.12;6050,29;6259,76;6259,76;6008,47;206,40M;-0,03
31.05.12;6264,38;6297,68;6322,69;6208,09;147,22M;0
30.05.12;6280,8;6360,79;6392,21;6258,89;151,09M;-0,02
29.05.12;6396,84;6396,65;6441,26;6334,75;125,66M;0,01
28.05.12;6323,19;6425,1;6426,27;6311,33;89,97M;0
25.05.12;6339,94;6334,15;6406,96;6279,55;151,89M;0
24.05.12;6315,89;6338,12;6351,1;6244,48;149,58M;0
23.05.12;6285,75;6352,43;6373,79;6258,85;166,53M;-0,02
22.05.12;6435,6;6381,83;6446;6351,02;142,26M;0,02
21.05.12;6331,04;6269,31;6364,4;6244,02;126,85M;0,01
18.05.12;6271,22;6254,82;6335,55;6229,3;194,38M;-0,01
17.05.12;6308,96;6401,15;6413,05;6291,1;113,19M;-0,01
16.05.12;6384,26;6344,92;6442,97;6297,38;182,18M;0
15.05.12;6401,06;6501,93;6509,65;6353,26;190,60M;-0,01
14.05.12;6451,97;6499,79;6520,86;6404,28;128,71M;-0,02
11.05.12;6579,93;6465,19;6589,01;6454,21;133,53M;0,01
10.05.12;6518;6531,15;6549,77;6440,23;185,05M;0,01
09.05.12;6475,31;6483,27;6506,21;6375,79;188,66M;0
08.05.12;6444,74;6548,74;6576,72;6415,03;137,20M;-0,02
07.05.12;6569,48;6515,94;6578,95;6410,03;136,81M;0
04.05.12;6561,47;6682,96;6684,89;6546;162,53M;-0,02
03.05.12;6694,44;6749,27;6791,75;6648,5;182,21M;0
02.05.12;6710,77;6861,3;6875,87;6664,57;159,61M;-0,01
30.04.12;6761,19;6844,1;6846,66;6759,9;113,63M;-0,01
27.04.12;6801,32;6662,31;6825,41;6652,51;160,82M;0,01
26.04.12;6739,9;6702,61;6750,65;6642,04;166,76M;0,01
25.04.12;6704,5;6622,96;6733,34;6622,9;177,31M;0,02
24.04.12;6590,41;6566,11;6604,54;6508,1;170,34M;0,01
23.04.12;6523;6666,79;6668,12;6499,07;197,03M;-0,03
20.04.12;6750,12;6689,71;6760,26;6651,8;165,78M;0,01
19.04.12;6671,22;6775,46;6807,12;6665,31;196,54M;-0,01
18.04.12;6732,03;6780,49;6812,84;6718,1;138,94M;-0,01
17.04.12;6801;6625,71;6801,15;6616,95;170,32M;0,03
16.04.12;6625,19;6556,3;6675,39;6548,39;169,86M;0,01
13.04.12;6583,9;6732,07;6743,01;6552,32;187,25M;-0,02
12.04.12;6743,24;6710,37;6761,78;6651,81;194,64M;0,01
11.04.12;6674,73;6628,66;6722,52;6603,07;163,59M;0,01
10.04.12;6606,43;6694,72;6737,92;6606,43;178,36M;-0,02
05.04.12;6775,26;6817,85;6831,36;6685,8;197,22M;0
04.04.12;6784,06;6940,61;6944,4;6772,95;192,79M;-0,03
03.04.12;6982,28;7053,91;7081,06;6981,21;130,86M;-0,01
02.04.12;7056,65;6973,99;7057,2;6911,63;137,22M;0,02
30.03.12;6946,83;6924,82;6959,71;6898,91;131,06M;0,01
29.03.12;6875,15;6980,09;6993,74;6841,97;168,70M;-0,02
28.03.12;6998,8;7056,05;7110,54;6998,8;133,05M;-0,01
27.03.12;7078,9;7106,77;7153,68;7075,16;143,18M;0
26.03.12;7079,23;7022,64;7102,05;6969,97;121,41M;0,01
23.03.12;6995,62;6986,9;7026,9;6908,97;133,08M;0
22.03.12;6981,26;7053,42;7071,09;6938,2;165,78M;-0,01
21.03.12;7071,32;7088,76;7114,01;7012,04;134,46M;0
20.03.12;7054,94;7121,92;7124,63;7032,07;151,23M;-0,01
19.03.12;7154,22;7143,93;7154,83;7095,13;144,66M;0
16.03.12;7157,82;7145,78;7194,33;7142,75;359,06M;0
15.03.12;7144,45;7093,97;7153,11;7072,27;149,75M;0,01
14.03.12;7079,42;7028,92;7099,34;7028,15;212,92M;0,01
13.03.12;6995,91;6957,25;7020,04;6941,96;149,28M;0,01
12.03.12;6901,35;6868,97;6911,27;6846,9;126,64M;0
09.03.12;6880,21;6848,52;6912,42;6830,63;154,68M;0,01
08.03.12;6834,54;6723,33;6838,39;6703,89;206,87M;0,02
07.03.12;6671,11;6638,48;6682,68;6612,61;181,61M;0,01
06.03.12;6633,11;6835,97;6840,33;6633,11;216,45M;-0,03
05.03.12;6866,46;6876,89;6902,58;6815,47;169,82M;-0,01
02.03.12;6921,37;6944,45;6954,89;6904,1;197,18M;0
01.03.12;6941,77;6831,97;6949,45;6817,73;187,15M;0,01
29.02.12;6856,08;6914,66;6967,14;6843,27;195,54M;0
28.02.12;6887,63;6867,23;6900,51;6809,22;149,73M;0,01
27.02.12;6849,6;6817,46;6868,58;6743,65;168,65M;0
24.02.12;6864,43;6871,25;6890,9;6826,34;155,82M;0,01
23.02.12;6809,46;6838,94;6903,51;6733,59;261,56M;-0,01
22.02.12;6843,87;6914,68;6915,18;6821,8;129,08M;-0,01
21.02.12;6908,18;6936,91;6971,03;6873,54;139,94M;-0,01
20.02.12;6948,25;6892,04;6956,67;6878,53;131,24M;0,01
17.02.12;6848,03;6811,02;6874,53;6794,89;168,88M;0,01
16.02.12;6751,96;6665,24;6751,96;6651,72;166,24M;0
15.02.12;6757,94;6807,55;6830,1;6736,56;163,43M;0
14.02.12;6728,19;6712,68;6788,57;6698,32;148,10M;0
13.02.12;6738,47;6748,68;6774,6;6709,63;140,97M;0,01
10.02.12;6692,96;6730,54;6751,08;6649,56;228,64M;-0,01
09.02.12;6788,8;6782,14;6838,13;6746,1;242,28M;0,01
08.02.12;6748,76;6800,72;6829,88;6735,67;220,44M;0
07.02.12;6754,2;6772,75;6788,77;6682,89;143,20M;0
06.02.12;6764,83;6752,03;6781,43;6714,82;123,04M;0
03.02.12;6766,67;6649,57;6767,46;6635,63;194,73M;0,02
02.02.12;6655,63;6640,05;6667,98;6606,37;156,00M;0,01
01.02.12;6616,64;6482,95;6630,48;6482,56;210,40M;0,02
31.01.12;6458,91;6489,04;6533,22;6450,1;158,04M;0
30.01.12;6444,45;6454,54;6491,52;6414,33;140,51M;-0,01
27.01.12;6511,98;6507,77;6574,19;6484,35;150,01M;0
26.01.12;6539,85;6453,62;6559,07;6430,37;197,22M;0,02
25.01.12;6421,85;6448,87;6456,57;6366,65;170,09M;0
24.01.12;6419,22;6372,49;6420,05;6339;246,10M;0
23.01.12;6436,62;6387,33;6467,34;6349,69;270,71M;0,01
20.01.12;6404,39;6410,75;6431,26;6371,69;272,36M;0
19.01.12;6416,26;6377,24;6420,35;6333,7;335,56M;0,01
18.01.12;6354,57;6330,43;6399,43;6280,52;184,49M;0
17.01.12;6332,93;6301,91;6343,04;6270,97;167,12M;0,02
16.01.12;6220,01;6120,4;6232,21;6104,11;108,07M;0,01
13.01.12;6143,08;6242,49;6245,38;6063,66;213,91M;-0,01
12.01.12;6179,21;6160,09;6256,95;6148,85;205,75M;0
11.01.12;6152,34;6148,45;6181,61;6106,03;166,80M;0
10.01.12;6162,98;6090,87;6191,29;6069,36;171,41M;0,02
09.01.12;6017,23;6061,26;6076,59;5987,75;110,95M;-0,01
06.01.12;6057,92;6114,64;6152,56;6012,64;109,97M;-0,01
05.01.12;6095,99;6121,34;6130,1;6040,94;141,74M;0
04.01.12;6111,55;6141,26;6163,48;6088,06;100,87M;-0,01
03.01.12;6166,57;6124,11;6179,03;6108,62;116,71M;0,02
02.01.12;6075,52;5900,18;6075,52;5900,18;90,83M;0,03
30.12.11;5898,35;5867,03;5898,35;5817,71;42,36M;0,01
29.12.11;5848,78;5804,13;5848,78;5775,79;59,71M;0,01
28.12.11;5771,27;5875,87;5901,35;5771,27;72,30M;-0,02
27.12.11;5889,76;5900,7;5924,38;5877,98;35,25M;0
23.12.11;5878,93;5905,18;5913,41;5844,64;54,22M;0
22.12.11;5852,18;5830,13;5886,18;5820,44;88,64M;0,01
21.12.11;5791,53;5918,72;5965,35;5771,62;145,37M;-0,01
20.12.11;5847,03;5652,61;5847,71;5637,53;129,74M;0,03
19.12.11;5670,71;5651,74;5775,24;5644,19;102,01M;-0,01
16.12.11;5701,78;5764,45;5775;5693,41;301,49M;-0,01
15.12.11;5730,62;5713,48;5795,87;5682,16;183,78M;0,01
14.12.11;5675,14;5738,98;5771,6;5675,14;202,90M;-0,02
13.12.11;5774,26;5801,39;5852,43;5734,12;191,20M;0
12.12.11;5785,43;5945,19;5952,55;5785,43;153,58M;-0,03
09.12.11;5986,71;5806,49;6007,05;5802,36;190,77M;0,02
08.12.11;5874,44;6054,56;6077,17;5868,63;183,75M;-0,02
07.12.11;5994,73;6116,26;6137,05;5919,56;143,84M;-0,01
06.12.11;6028,82;6021,73;6094,77;6005,82;156,07M;-0,01
05.12.11;6106,09;6137,87;6170,04;6086,42;201,03M;0
02.12.11;6080,68;6117,73;6169,64;6055,48;205,32M;0,01
01.12.11;6035,88;6080,48;6111,97;6017,38;153,04M;-0,01
30.11.11;6088,84;5741,21;6130,68;5725,98;244,42M;0,05
29.11.11;5799,91;5725,68;5826,35;5690,57;143,66M;0,01
28.11.11;5745,33;5577,19;5754,51;5573;172,62M;0,05
25.11.11;5492,87;5433,3;5528,64;5366,5;135,41M;0,01
24.11.11;5428,11;5512,76;5563,82;5399,85;157,73M;-0,01
23.11.11;5457,77;5485,67;5588,11;5457,77;236,21M;-0,01
22.11.11;5537,39;5648,5;5681,74;5537,39;245,73M;-0,01
21.11.11;5606;5767,09;5771,7;5598,05;182,78M;-0,03
18.11.11;5800,24;5800,79;5897,99;5769,69;153,52M;-0,01
17.11.11;5850,17;5875,86;5921,25;5778,1;180,84M;-0,01
16.11.11;5913,36;5873,29;6028,23;5852,04;139,96M;0
15.11.11;5933,14;5920,43;6011,47;5815,85;140,68M;-0,01
14.11.11;5985,02;6097,27;6116,07;5934,09;133,94M;-0,01
11.11.11;6057,03;5881,49;6065,29;5855,12;144,52M;0,03
10.11.11;5867,81;5732,32;5934,31;5721,97;201,64M;0,01
09.11.11;5829,54;6045,87;6055,58;5767,26;251,01M;-0,02
08.11.11;5961,44;5950,44;6087,06;5934,23;144,45M;0,01
07.11.11;5928,68;5905,93;6028,59;5835,09;158,21M;-0,01
04.11.11;5966,16;6175,43;6175,43;5928,92;198,96M;-0,03
03.11.11;6133,18;5835,36;6193,34;5832,03;237,53M;0,03
02.11.11;5965,63;5897,14;5990,56;5810,79;177,75M;0,02
01.11.11;5834,51;5934,54;5947,58;5762,26;291,72M;-0,05
31.10.11;6141,34;6283,19;6304,84;6141,34;173,80M;-0,03
28.10.11;6346,19;6364,18;6430,6;6305,5;207,68M;0
27.10.11;6337,84;6222,75;6347,6;6196,6;333,79M;0,05
26.10.11;6016,07;6041,16;6143,56;5951,82;151,17M;-0,01
25.10.11;6046,75;6026,45;6157,93;5964,28;171,99M;0
24.10.11;6055,27;6014,36;6067,16;5937,58;143,51M;0,01
21.10.11;5970,96;5800,06;5980,46;5769,19;176,84M;0,04
20.10.11;5766,48;5834,42;5914,87;5752,83;172,12M;-0,02
19.10.11;5913,53;5909,58;5977,75;5874,85;141,35M;0,01
18.10.11;5877,41;5781,77;5907,46;5747,65;153,04M;0
17.10.11;5859,43;6021,29;6081,41;5819,97;177,50M;-0,02
14.10.11;5967,2;5934,78;6037,29;5885,39;185,19M;0,01
13.10.11;5914,84;5969,91;6036,02;5878,29;184,77M;-0,01
12.10.11;5994,47;5851,1;6022,05;5798,16;183,86M;0,02
11.10.11;5865,01;5825,91;5883,38;5773,88;139,41M;0
10.10.11;5847,29;5705,4;5872,15;5652,99;147,42M;0,03
07.10.11;5675,7;5647,66;5749,13;5606,32;166,60M;0,01
06.10.11;5645,25;5511,56;5645,25;5465,55;210,85M;0,03
05.10.11;5473,03;5341,43;5486,03;5266,14;178,81M;0,05
04.10.11;5216,71;5284,11;5288,78;5125,44;204,74M;-0,03
03.10.11;5376,7;5311,93;5437,74;5289,04;132,11M;-0,02
30.09.11;5502,02;5602,55;5606,56;5438,55;179,77M;-0,02
29.09.11;5639,58;5555,07;5704,41;5533,33;182,95M;0,01
