"nm" "bkm" "wfl" "SBez" "lage.15" "Makrolage" "NeuerVertrag" "dauermv" "gew.HH_Total" "gew.HH_Erw" "gew.md"
"208" 1405 1545 95 "Ludwigvorstadt-Isarvorstadt" 3 1 1 58 1.08798410055326 1.08272083389015 0.961135367784455
"209" 1607 1768.09 99 "Ludwigvorstadt-Isarvorstadt" 3 1 0 142 1.08798410055326 1.08272083389015 1.0008582768322
"210" 942 1190.42 79 "Ludwigvorstadt-Isarvorstadt" 3 1 0 255 0.543992050276629 0.541360416945076 1.18452668384622
"211" 1540 1660 110 "Ludwigvorstadt-Isarvorstadt" 3 1 0 93 1.08798410055326 1.08272083389015 0.961135367784455
"212" 1760 1854.9 77 "Ludwigvorstadt-Isarvorstadt" 3 1 1 15 1.08798410055326 1.08272083389015 0.961135367784455
"213" 1032 1302 97 "Ludwigvorstadt-Isarvorstadt" 2 1 0 144 1.08798410055326 1.08272083389015 1.0008582768322
"214" 1210 1353.84 76 "Ludwigvorstadt-Isarvorstadt" 2 1 1 9 1.08798410055326 1.08272083389015 0.961135367784455
"215" 701.5 827.26 73 "Ludwigvorstadt-Isarvorstadt" 2 1 0 48 0.543992050276629 1.08272083389015 0.961135367784455
"216" 1200 1380 51 "Ludwigvorstadt-Isarvorstadt" 2 1 1 5 1.08798410055326 1.08272083389015 0.961135367784455
"217" 750 850 38 "Maxvorstadt" 3 1 1 20 1.08798410055326 1.08272083389015 0.961135367784455
"218" 580 700 33 "Maxvorstadt" 3 1 1 22 1.08798410055326 1.08272083389015 0.961135367784455
"219" 2200 2292.1 126 "Maxvorstadt" 3 1 0 87 1.08798410055326 1.08272083389015 0.961135367784455
"220" 833 943 72 "Maxvorstadt" 3 1 0 57 1.08798410055326 1.08272083389015 0.961135367784455
"221" 1900 2005.28 64 "Maxvorstadt" 3 1 0 29 1.08798410055326 1.08272083389015 0.961135367784455
"222" 1285 1575 87 "Maxvorstadt" 3 1 1 9 1.08798410055326 1.08272083389015 0.961135367784455
"223" 1050 1203.77 63 "Maxvorstadt" 3 1 1 8 1.08798410055326 1.08272083389015 0.961135367784455
"224" 1386.78 1507.23 105 "Maxvorstadt" 3 1 0 131 1.08798410055326 1.08272083389015 1.0008582768322
"225" 660 794.2 65 "Maxvorstadt" 3 1 1 1 0.543992050276629 0.541360416945076 0.961135367784455
"226" 940 1010 43 "Maxvorstadt" 3 1 1 7 1.08798410055326 1.08272083389015 0.961135367784455
"227" 732 892.6 60 "Maxvorstadt" 3 1 0 160 1.08798410055326 1.08272083389015 1.0008582768322
"228" 1950 2413.68 96 "Maxvorstadt" 3 1 1 17 1.08798410055326 1.08272083389015 0.961135367784455
"229" 1625 1694 181 "Maxvorstadt" 3 1 0 319 0.543992050276629 0.541360416945076 1.18452668384622
"230" 1114.87 1220.67 60 "Maxvorstadt" 3 1 0 71 0.543992050276629 0.541360416945076 0.961135367784455
"231" 610 672.45 27 "Maxvorstadt" 3 1 1 28 1.08798410055326 1.08272083389015 0.961135367784455
"232" 590 650 38 "Maxvorstadt" 3 1 0 85 1.08798410055326 1.08272083389015 0.961135367784455
"233" 1605 1755.55 85 "Maxvorstadt" 3 1 0 63 0.543992050276629 0.541360416945076 0.961135367784455
"234" 656 746.05 31 "Maxvorstadt" 3 1 1 18 1.08798410055326 1.08272083389015 0.961135367784455
"235" 1350 1483.73 87 "Maxvorstadt" 3 1 0 0 1.08798410055326 1.08272083389015 0.961135367784455
"236" 1050 1191.44 61 "Maxvorstadt" 3 1 1 32 0.543992050276629 0.541360416945076 0.961135367784455
"237" 892 985.75 75 "Maxvorstadt" 3 1 0 252 1.08798410055326 1.08272083389015 1.18452668384622
"238" 2152 2325 135 "Maxvorstadt" 3 1 0 88 1.08798410055326 1.08272083389015 0.961135367784455
"239" 630 710 40 "Maxvorstadt" 3 1 1 40 1.08798410055326 1.08272083389015 0.961135367784455
"240" 1245.62 1333.82 104 "Maxvorstadt" 3 1 0 374 1.08798410055326 1.08272083389015 1.18452668384622
"241" 804 882.4 56 "Maxvorstadt" 3 1 0 63 0.543992050276629 0.541360416945076 0.961135367784455
"242" 1674 1874 92 "Maxvorstadt" 2 1 1 7 0.543992050276629 0.541360416945076 0.961135367784455
"243" 941 1054 100 "Maxvorstadt" 2 1 1 57 1.08798410055326 1.08272083389015 0.961135367784455
"244" 548.74 592.81 39 "Maxvorstadt" 2 1 0 78 1.08798410055326 1.08272083389015 0.961135367784455
"245" 999.17 1075 79 "Maxvorstadt" 3 1 1 20 0.543992050276629 0.541360416945076 0.961135367784455
"246" 1083 1245.8 59 "Maxvorstadt" 3 1 0 49 0.543992050276629 0.541360416945076 0.961135367784455
"247" 750 900.4 65 "Maxvorstadt" 3 1 1 66 1.08798410055326 1.08272083389015 0.961135367784455
"248" 2825 2972.12 148 "Maxvorstadt" 2 1 0 63 0.543992050276629 1.08272083389015 0.961135367784455
"249" 952.22 1034.63 54 "Maxvorstadt" 3 1 0 113 1.08798410055326 1.08272083389015 0.961135367784455
"250" 1326.89 1413.21 83 "Maxvorstadt" 3 1 1 32 1.08798410055326 1.08272083389015 0.961135367784455
"251" 1050 1184.9 70 "Maxvorstadt" 3 1 0 310 1.08798410055326 1.08272083389015 1.18452668384622
"252" 918 1110.32 66 "Maxvorstadt" 3 1 1 21 0.543992050276629 0.541360416945076 0.961135367784455
"253" 619 699 37 "Maxvorstadt" 3 1 1 54 1.08798410055326 1.08272083389015 0.961135367784455
"254" 755 912.75 55 "Maxvorstadt" 3 1 0 330 1.08798410055326 1.08272083389015 1.18452668384622
"255" 780 950 48 "Maxvorstadt" 3 1 1 4 1.08798410055326 1.08272083389015 0.961135367784455
"256" 820 950 38 "Maxvorstadt" 3 1 1 11 1.08798410055326 1.08272083389015 0.961135367784455
"257" 1547 1681.25 75 "Maxvorstadt" 3 1 0 3 0.543992050276629 0.541360416945076 0.961135367784455
"258" 742.36 794.34 46 "Maxvorstadt" 3 1 1 44 1.08798410055326 1.08272083389015 0.961135367784455
"259" 900 1037.25 75 "Maxvorstadt" 3 1 1 14 0.543992050276629 0.541360416945076 0.961135367784455
"260" 1620 1782.15 103 "Maxvorstadt" 3 1 1 69 1.08798410055326 1.08272083389015 0.961135367784455
"261" 1203.67 1363.43 102 "Maxvorstadt" 3 1 0 437 1.08798410055326 1.08272083389015 1.18452668384622
"262" 1285.34 1439.3 107 "Maxvorstadt" 3 1 0 131 1.08798410055326 1.08272083389015 1.0008582768322
"263" 787.68 841.92 48 "Maxvorstadt" 3 1 1 25 0.543992050276629 0.541360416945076 0.961135367784455
"264" 1005.85 1169.35 85 "Maxvorstadt" 3 1 0 317 0.543992050276629 0.541360416945076 1.18452668384622
"265" 1680 1757.88 86 "Maxvorstadt" 3 1 0 120 0.543992050276629 0.541360416945076 0.961135367784455
"266" 620 696.96 32 "Maxvorstadt" 3 1 1 59 1.08798410055326 1.08272083389015 0.961135367784455
"267" 910 991.1 65 "Maxvorstadt" 3 1 0 285 1.08798410055326 1.08272083389015 1.18452668384622
"268" 1619.29 1689.21 92 "Maxvorstadt" 3 1 0 78 0.543992050276629 1.08272083389015 0.961135367784455
"269" 679.14 783.92 72 "Maxvorstadt" 3 1 0 583 1.08798410055326 1.08272083389015 1.18452668384622
"270" 1180 1360 41 "Maxvorstadt" 3 1 1 3 1.08798410055326 1.08272083389015 0.961135367784455
"271" 1035 1129.34 46 "Maxvorstadt" 3 1 1 9 1.08798410055326 1.08272083389015 0.961135367784455
"272" 1301.4 1437 120 "Maxvorstadt" 3 1 0 218 0.543992050276629 0.541360416945076 1.0008582768322
"273" 1350 1452.18 77 "Maxvorstadt" 2 1 0 65 0.543992050276629 0.541360416945076 0.961135367784455
"274" 403.6 471.4 60 "Maxvorstadt" 3 1 0 745 1.08798410055326 1.08272083389015 1.18452668384622
"275" 580.92 628.64 36 "Maxvorstadt" 3 1 0 51 1.08798410055326 1.08272083389015 0.961135367784455
"276" 1150 1300 72 "Maxvorstadt" 3 1 0 93 1.08798410055326 1.08272083389015 0.961135367784455
"277" 1965 2145 145 "Maxvorstadt" 3 1 1 59 1.08798410055326 1.08272083389015 0.961135367784455
"278" 1350 1450 80 "Maxvorstadt" 3 1 1 15 1.08798410055326 1.08272083389015 0.961135367784455
"279" 1652 1734.21 119 "Maxvorstadt" 3 1 0 189 1.08798410055326 1.08272083389015 1.0008582768322
"280" 900 1006.92 56 "Maxvorstadt" 3 1 1 66 1.08798410055326 1.08272083389015 0.961135367784455
"281" 655 733.75 45 "Maxvorstadt" 3 1 0 186 1.08798410055326 1.08272083389015 1.0008582768322
"282" 2011.58 2159.26 142 "Maxvorstadt" 4 1 0 546 1.08798410055326 1.08272083389015 1.18452668384622
"283" 916 1071.49 119 "Maxvorstadt" 4 1 0 706 1.08798410055326 1.08272083389015 1.18452668384622
"284" 1075.87 1190 101 "Maxvorstadt" 3 1 0 423 1.08798410055326 1.08272083389015 1.18452668384622
"285" 1120 1200.76 55 "Maxvorstadt" 3 1 1 11 0.543992050276629 0.541360416945076 0.961135367784455
"286" 502.72 587.72 69 "Maxvorstadt" 3 1 0 284 1.08798410055326 1.08272083389015 1.18452668384622
"287" 690 810 55 "Maxvorstadt" 3 1 1 45 1.08798410055326 1.08272083389015 0.961135367784455
"288" 1900 2245 107 "Maxvorstadt" 3 1 1 12 1.08798410055326 1.08272083389015 0.961135367784455
"289" 1203 1428 80 "Maxvorstadt" 3 1 1 7 1.08798410055326 1.08272083389015 0.961135367784455
"290" 620.7 688.5 60 "Maxvorstadt" 3 1 1 52 0.543992050276629 0.541360416945076 0.961135367784455
"291" 1031.7 1121 76 "Maxvorstadt" 3 1 1 32 0.543992050276629 0.541360416945076 0.961135367784455
"292" 1080 1170 69 "Maxvorstadt" 3 1 0 36 0.543992050276629 0.541360416945076 0.961135367784455
"293" 700 789 51 "Maxvorstadt" 3 1 0 224 1.08798410055326 1.08272083389015 1.0008582768322
"294" 581.5 721.77 91 "Maxvorstadt" 3 1 0 188 1.08798410055326 1.08272083389015 1.0008582768322
"295" 1380 1549.65 83 "Maxvorstadt" 3 1 0 36 0.543992050276629 0.541360416945076 0.961135367784455
"296" 553.38 624.1 48 "Maxvorstadt" 4 1 1 54 1.08798410055326 1.08272083389015 0.961135367784455
"297" 930 1019.01 59 "Maxvorstadt" 3 1 0 136 1.08798410055326 1.08272083389015 1.0008582768322
"298" 1037 1151.25 75 "Maxvorstadt" 3 1 1 59 0.543992050276629 0.541360416945076 0.961135367784455
"299" 550.62 632.9 42 "Maxvorstadt" 3 1 0 212 1.08798410055326 1.08272083389015 1.0008582768322
"300" 906.21 1126.21 51 "Maxvorstadt" 3 1 0 29 1.08798410055326 1.08272083389015 0.961135367784455
"301" 1180 1292 74 "Maxvorstadt" 3 1 1 62 0.543992050276629 0.541360416945076 0.961135367784455
"302" 717.98 778.3 58 "Maxvorstadt" 3 1 0 431 1.08798410055326 1.08272083389015 1.18452668384622
"303" 650 750 50 "Maxvorstadt" 3 1 1 26 1.08798410055326 1.08272083389015 0.961135367784455
"304" 1097 1106.5 70 "Maxvorstadt" 3 1 0 45 1.08798410055326 1.08272083389015 0.961135367784455
"305" 1395 1635 77 "Maxvorstadt" 3 1 1 6 1.08798410055326 1.08272083389015 0.961135367784455
"306" 655.5 672.15 39 "Maxvorstadt" 3 1 0 80 1.08798410055326 1.08272083389015 0.961135367784455
"307" 1052 1178.42 73 "Maxvorstadt" 3 1 0 62 1.08798410055326 1.08272083389015 0.961135367784455
"308" 921.26 972.69 83 "Maxvorstadt" 3 1 0 225 1.08798410055326 1.08272083389015 1.0008582768322
"309" 396.75 434.98 31 "Maxvorstadt" 3 1 0 140 1.08798410055326 1.08272083389015 1.0008582768322
"310" 1151 1285.53 77 "Maxvorstadt" 3 1 1 29 1.08798410055326 1.08272083389015 0.961135367784455
"311" 820 880 59 "Maxvorstadt" 3 1 0 185 1.08798410055326 1.08272083389015 1.0008582768322
"312" 1140 1319.42 78 "Maxvorstadt" 3 1 0 167 0.543992050276629 0.541360416945076 1.0008582768322
"313" 750 815 45 "Maxvorstadt" 3 1 0 21 1.08798410055326 1.08272083389015 0.961135367784455
"314" 1375 1509.25 75 "Maxvorstadt" 3 1 1 10 1.08798410055326 1.08272083389015 0.961135367784455
"315" 870 960 55 "Maxvorstadt" 3 1 1 44 1.08798410055326 1.08272083389015 0.961135367784455
"316" 423.81 495 63 "Maxvorstadt" 3 1 0 556 1.08798410055326 1.08272083389015 1.18452668384622
"317" 631.62 728.34 44 "Maxvorstadt" 3 1 1 24 1.08798410055326 1.08272083389015 0.961135367784455
"318" 953.43 1069.98 61 "Maxvorstadt" 3 1 0 44 1.08798410055326 1.08272083389015 0.961135367784455
"319" 732.02 826.22 30 "Maxvorstadt" 3 1 0 28 1.08798410055326 1.08272083389015 0.961135367784455
"320" 725 790.94 31 "Maxvorstadt" 3 1 0 51 1.08798410055326 1.08272083389015 0.961135367784455
"321" 2172.92 2299.48 112 "Maxvorstadt" 3 1 0 57 0.543992050276629 0.541360416945076 0.961135367784455
"322" 885 970 56 "Maxvorstadt" 3 1 0 49 1.08798410055326 1.08272083389015 0.961135367784455
"323" 475 529.24 28 "Maxvorstadt" 3 1 0 171 1.08798410055326 1.08272083389015 1.0008582768322
"324" 1400 1600 64 "Maxvorstadt" 3 1 1 6 1.08798410055326 1.08272083389015 0.961135367784455
"325" 949 1021.8 60 "Maxvorstadt" 3 1 0 182 1.08798410055326 1.08272083389015 1.0008582768322
"326" 1060 1222.02 62 "Maxvorstadt" 3 1 0 90 1.08798410055326 1.08272083389015 0.961135367784455
"327" 351 342.99 26 "Maxvorstadt" 3 1 0 436 1.08798410055326 1.08272083389015 1.18452668384622
"328" 1500 1620 68 "Maxvorstadt" 3 1 1 18 0.543992050276629 0.541360416945076 0.961135367784455
"329" 7250 7587 300 "Maxvorstadt" 4 1 1 6 1.08798410055326 1.08272083389015 0.961135367784455
"330" 1330 1460 86 "Maxvorstadt" 3 1 1 57 1.08798410055326 1.08272083389015 0.961135367784455
"331" 680 830 46 "Maxvorstadt" 3 1 1 44 1.08798410055326 1.08272083389015 0.961135367784455
"332" 1195 1365 59 "Maxvorstadt" 3 1 1 8 1.08798410055326 1.08272083389015 0.961135367784455
"333" 1450 1620.6 70 "Maxvorstadt" 3 1 1 39 0.543992050276629 0.541360416945076 0.961135367784455
"334" 698.69 813.69 98 "Maxvorstadt" 3 1 0 512 1.08798410055326 1.08272083389015 1.18452668384622
"335" 983 1093 62 "Maxvorstadt" 3 1 0 37 1.08798410055326 1.08272083389015 0.961135367784455
"336" 2600 2851.98 158 "Maxvorstadt" 3 1 0 62 1.08798410055326 1.08272083389015 0.961135367784455
"337" 1470 1601.5 75 "Maxvorstadt" 3 1 1 12 1.08798410055326 1.08272083389015 0.961135367784455
"338" 874 976.26 46 "Maxvorstadt" 3 1 1 19 1.08798410055326 1.08272083389015 0.961135367784455
"339" 1107.04 1273.3 70 "Maxvorstadt" 3 1 0 35 1.08798410055326 1.08272083389015 0.961135367784455
"340" 918 1016.35 65 "Maxvorstadt" 3 1 0 75 1.08798410055326 1.08272083389015 0.961135367784455
"341" 1100 1238.42 63 "Maxvorstadt" 3 1 1 52 1.08798410055326 1.08272083389015 0.961135367784455
"342" 2250 2520 96 "Maxvorstadt" 3 1 1 21 1.08798410055326 1.08272083389015 0.961135367784455
"343" 979 1130 61 "Maxvorstadt" 3 1 1 13 1.08798410055326 1.08272083389015 0.961135367784455
"344" 602 669 36 "Maxvorstadt" 3 1 0 43 1.08798410055326 1.08272083389015 0.961135367784455
"345" 900 1080 51 "Maxvorstadt" 3 1 1 13 1.08798410055326 1.08272083389015 0.961135367784455
"346" 1070 1106 50 "Maxvorstadt" 3 1 1 14 1.08798410055326 1.08272083389015 0.961135367784455
"347" 1844 2030 88 "Maxvorstadt" 3 1 1 3 0.543992050276629 0.541360416945076 0.961135367784455
"348" 776.4 863 60 "Maxvorstadt" 3 1 0 493 1.08798410055326 1.08272083389015 1.18452668384622
"349" 2041.06 2239.86 134 "Maxvorstadt" 4 1 0 256 1.08798410055326 1.08272083389015 1.18452668384622
"350" 1055.28 1177.32 108 "Maxvorstadt" 3 1 0 137 1.08798410055326 1.08272083389015 1.0008582768322
"351" 865.21 996.25 126 "Maxvorstadt" 3 1 0 427 0.543992050276629 0.541360416945076 1.18452668384622
"352" 1530 1830 89 "Maxvorstadt" 3 1 1 4 1.08798410055326 1.08272083389015 0.961135367784455
"353" 599 646.42 58 "Maxvorstadt" 3 1 0 140 1.08798410055326 1.08272083389015 1.0008582768322
"354" 993 1037.24 57 "Maxvorstadt" 3 1 0 137 1.08798410055326 1.08272083389015 1.0008582768322
"355" 559.2 612.2 40 "Maxvorstadt" 3 1 0 184 0.543992050276629 0.541360416945076 1.0008582768322
"356" 750 1110.76 76 "Maxvorstadt" 3 1 1 39 0.543992050276629 1.08272083389015 0.961135367784455
"357" 1185 1260 54 "Maxvorstadt" 3 1 0 29 1.08798410055326 1.08272083389015 0.961135367784455
"358" 561.2 686.2 70 "Maxvorstadt" 3 1 0 266 1.08798410055326 1.08272083389015 1.18452668384622
"359" 880 992.24 56 "Maxvorstadt" 3 1 1 4 1.08798410055326 1.08272083389015 0.961135367784455
"360" 510 531.28 32 "Schwabing West" 3 1 0 45 1.08798410055326 1.08272083389015 0.961135367784455
"361" 1203 1248.96 64 "Schwabing West" 3 1 1 69 1.08798410055326 1.08272083389015 0.961135367784455
"362" 2270 2431.76 124 "Schwabing West" 3 1 1 68 1.08798410055326 1.08272083389015 0.961135367784455
"363" 1610 1715.57 81 "Schwabing West" 3 1 1 40 1.08798410055326 1.08272083389015 0.961135367784455
"364" 1550 1658.2 108 "Schwabing West" 3 1 1 8 1.08798410055326 1.08272083389015 0.961135367784455
"365" 1330 1457.88 98 "Schwabing West" 3 1 0 175 1.08798410055326 1.08272083389015 1.0008582768322
"366" 1038.11 1214.71 90 "Schwabing West" 3 1 0 570 1.08798410055326 1.08272083389015 1.18452668384622
"367" 762 872.4 85 "Schwabing West" 3 1 0 789 1.08798410055326 1.08272083389015 1.18452668384622
"368" 1039.51 1128.93 88 "Schwabing West" 3 1 0 591 1.08798410055326 1.08272083389015 1.18452668384622
"369" 2470 2664.73 87 "Schwabing West" 3 1 1 20 1.08798410055326 1.08272083389015 0.961135367784455
"370" 790 893.86 34 "Schwabing West" 3 1 1 10 1.08798410055326 1.08272083389015 0.961135367784455
"371" 1380 1483.08 68 "Schwabing West" 3 1 1 53 1.08798410055326 1.08272083389015 0.961135367784455
"372" 495.18 576.28 68 "Schwabing West" 3 1 0 272 1.08798410055326 1.08272083389015 1.18452668384622
"373" 1245.68 1356.42 98 "Schwabing West" 3 1 0 127 1.08798410055326 1.08272083389015 1.0008582768322
"374" 663.15 660.13 46 "Schwabing West" 3 1 0 73 1.08798410055326 1.08272083389015 0.961135367784455
"375" 1101.47 1169.01 99 "Schwabing West" 3 1 0 406 0.543992050276629 0.541360416945076 1.18452668384622
"376" 1427.5 1593.6 103 "Schwabing West" 3 1 0 74 1.08798410055326 1.08272083389015 0.961135367784455
"377" 1888.2 2019.9 130 "Schwabing West" 3 1 0 128 1.08798410055326 1.08272083389015 1.0008582768322
"378" 1200 1308.65 87 "Schwabing West" 3 1 0 185 1.08798410055326 1.08272083389015 1.0008582768322
"379" 674 774.57 89 "Schwabing West" 3 1 0 405 1.08798410055326 1.08272083389015 1.18452668384622
"380" 1080 1210 72 "Schwabing West" 3 1 1 12 1.08798410055326 1.08272083389015 0.961135367784455
"381" 874.08 1003.08 98 "Schwabing West" 3 1 0 297 0.543992050276629 0.541360416945076 1.18452668384622
"382" 1800 1973.64 124 "Schwabing West" 3 1 0 131 1.08798410055326 1.08272083389015 1.0008582768322
"383" 470 606.8 80 "Schwabing West" 3 1 0 324 0.543992050276629 0.541360416945076 1.18452668384622
"384" 810 867.16 56 "Schwabing West" 3 1 0 157 1.08798410055326 1.08272083389015 1.0008582768322
"385" 511 601 48 "Schwabing West" 3 1 0 125 1.08798410055326 1.08272083389015 1.0008582768322
"386" 1450 1649.8 80 "Schwabing West" 3 1 1 24 0.543992050276629 0.541360416945076 0.961135367784455
"387" 750 950 45 "Schwabing West" 3 1 1 10 1.08798410055326 1.08272083389015 0.961135367784455
"388" 615 715 45 "Schwabing West" 3 1 1 23 1.08798410055326 1.08272083389015 0.961135367784455
"389" 1166.8 1466.8 50 "Schwabing West" 3 1 1 41 0.543992050276629 0.541360416945076 0.961135367784455
"390" 808.68 915.78 63 "Schwabing West" 3 1 0 130 1.08798410055326 1.08272083389015 1.0008582768322
"391" 1350 1450 85 "Schwabing West" 3 1 0 120 0.543992050276629 0.541360416945076 0.961135367784455
"392" 780 852.56 64 "Schwabing West" 3 1 1 19 1.08798410055326 1.08272083389015 0.961135367784455
"393" 843.16 981 89 "Schwabing West" 3 1 0 365 1.08798410055326 1.08272083389015 1.18452668384622
"394" 905.15 1002.19 67 "Schwabing West" 3 1 1 17 1.08798410055326 1.08272083389015 0.961135367784455
"395" 733.31 856.48 109 "Schwabing West" 3 1 0 552 1.08798410055326 1.08272083389015 1.18452668384622
"396" 1300 1416.36 92 "Schwabing West" 3 1 0 173 1.08798410055326 1.08272083389015 1.0008582768322
"397" 1079.03 1259.03 83 "Schwabing West" 3 1 0 130 1.08798410055326 1.08272083389015 1.0008582768322
"398" 2056.36 2212.9 146 "Schwabing West" 3 1 0 203 1.08798410055326 1.08272083389015 1.0008582768322
"399" 2270.95 2398.95 115 "Schwabing West" 3 1 0 70 1.08798410055326 1.08272083389015 0.961135367784455
"400" 2233.6 2400.4 120 "Schwabing West" 3 1 1 12 1.08798410055326 1.08272083389015 0.961135367784455
"401" 1950 2063 105 "Schwabing West" 3 1 1 2 1.08798410055326 1.08272083389015 0.961135367784455
"402" 1002.4 1164.68 82 "Schwabing West" 3 1 0 204 1.08798410055326 1.08272083389015 1.0008582768322
"403" 1680 1850 92 "Schwabing West" 3 1 1 12 1.08798410055326 1.08272083389015 0.961135367784455
"404" 771.88 935.34 71 "Schwabing West" 3 1 0 299 1.08798410055326 1.08272083389015 1.18452668384622
"405" 939.51 1098.71 80 "Schwabing West" 3 1 0 187 0.543992050276629 0.541360416945076 1.0008582768322
"406" 3284 3485.48 191 "Schwabing West" 3 1 0 23 1.08798410055326 1.08272083389015 0.961135367784455
"407" 1330 1450 65 "Schwabing West" 3 1 1 10 1.08798410055326 1.08272083389015 0.961135367784455
"408" 1357 1518.6 80 "Schwabing West" 3 1 1 29 1.08798410055326 1.08272083389015 0.961135367784455
"409" 730 813.55 45 "Schwabing West" 3 1 1 23 1.08798410055326 1.08272083389015 0.961135367784455
"410" 1347.9 1421.35 65 "Schwabing West" 3 1 0 60 1.08798410055326 1.08272083389015 0.961135367784455
"411" 1521.44 1689.44 80 "Schwabing West" 3 1 0 30 0.543992050276629 0.541360416945076 0.961135367784455
"412" 1321 1598.73 99 "Schwabing West" 3 1 0 69 1.08798410055326 1.08272083389015 0.961135367784455
"413" 670 747.68 48 "Schwabing West" 3 1 1 21 1.08798410055326 1.08272083389015 0.961135367784455
"414" 750 820 50 "Schwabing West" 3 1 1 15 0.543992050276629 0.541360416945076 0.961135367784455
"415" 985 1070.99 79 "Schwabing West" 3 1 0 392 1.08798410055326 1.08272083389015 1.18452668384622
"416" 429.5 482.43 33 "Schwabing West" 3 1 0 258 1.08798410055326 1.08272083389015 1.18452668384622
"417" 1038.41 1146.42 77 "Schwabing West" 3 1 0 266 1.08798410055326 1.08272083389015 1.18452668384622
"418" 1879.29 2083.77 117 "Schwabing West" 3 1 0 188 1.08798410055326 1.08272083389015 1.0008582768322
"419" 1060 1191.5 75 "Schwabing West" 3 1 0 14 0.543992050276629 0.541360416945076 0.961135367784455
"420" 1100 1227.72 68 "Schwabing West" 3 1 1 12 1.08798410055326 1.08272083389015 0.961135367784455
"421" 2302.5 2417.52 78 "Schwabing West" 3 1 1 41 0.543992050276629 0.541360416945076 0.961135367784455
"422" 1000 1046.08 64 "Schwabing West" 3 1 0 41 1.08798410055326 1.08272083389015 0.961135367784455
"423" 1249.5 1437.51 77 "Schwabing West" 3 1 0 1 1.08798410055326 1.08272083389015 0.961135367784455
"424" 740 850 71 "Schwabing West" 3 1 0 240 0.543992050276629 0.541360416945076 1.0008582768322
"425" 1092.14 1189.14 68 "Schwabing West" 3 1 0 143 1.08798410055326 1.08272083389015 1.0008582768322
"426" 600 700 40 "Schwabing West" 3 1 1 3 1.08798410055326 1.08272083389015 0.961135367784455
"427" 1140 1250 52 "Schwabing West" 3 1 1 9 1.08798410055326 1.08272083389015 0.961135367784455
"428" 1562 1761.04 116 "Schwabing West" 3 1 0 23 0.543992050276629 0.541360416945076 0.961135367784455
"429" 955 1037.2 72 "Schwabing West" 3 1 0 68 1.08798410055326 1.08272083389015 0.961135367784455
"430" 950 1041.25 55 "Schwabing West" 3 1 0 45 1.08798410055326 1.08272083389015 0.961135367784455
"431" 830 890.31 47 "Schwabing West" 3 1 1 8 1.08798410055326 1.08272083389015 0.961135367784455
"432" 699.1 771.9 70 "Schwabing West" 3 1 0 545 1.08798410055326 1.08272083389015 1.18452668384622
"433" 1622 1724.66 139 "Schwabing West" 3 1 0 289 0.543992050276629 0.541360416945076 1.18452668384622
"434" 845 906.36 69 "Schwabing West" 3 1 0 371 1.08798410055326 1.08272083389015 1.18452668384622
"435" 381.62 477.92 35 "Schwabing West" 3 1 0 281 1.08798410055326 1.08272083389015 1.18452668384622
